"State","CumulativeTests","TestsPer1000","CurrentlyHospitalized","CumulativeHospitalizations","Rolling Avg Change in Cases (7 Days)","Rolling Avg Change in Deaths (7 Days)","Rolling Avg Change in Positives (7 Days)","Rolling Avg Change in Tests (7 Days)","Positivity Rate (7 Days - Rolling)","Change in Tests (7 Days) Over Pop","Pct Change in Positives (2 Wks - Rolling)","Pct Change in Tests (7 Days - Rolling)","Pct Change in Cases (2 Wks - Rolling)","Pct Change in Deaths (2 Wks - Rolling)"
"New Mexico",245557,117.108738957731,197,1583,144.857142857143,5.28571428571429,158.571428571429,4651.57142857143,0.0340898621049722,0.0155286864117198,0.21418244686608,-0.0266642752518459,0.13677130044843,-0.0975609756097561
"New York",2729005,140.283056659909,2042,89995,822.714285714286,58,822.714285714286,62281.8571428571,0.0132095336179075,0.0224109611602729,-0.586378969438067,0.0474001965198213,-0.439513381995134,-0.483460559796438
"North Carolina",572677,54.6026328545805,812,NA,1072.71428571429,14.2857142857143,1073.57142857143,14910.7142857143,0.072,0.00995177002777628,0.337298769771529,0.120985930619697,0.42000756429652,-0.324324324324324
"North Dakota",82788,108.636830074193,32,193,39.1428571428571,1.14285714285714,39.1428571428571,1006.28571428571,0.0388983532084043,0.00924334240521112,-0.0546480361372121,-0.0595460614152203,-0.0452961672473867,0.333333333333333
"Ohio",512583,43.8513658023287,563,6753,388.857142857143,21.7142857142857,388.857142857143,10761.7142857143,0.0361333828917326,0.00644463645618568,-0.412552947405327,-0.0246895998135656,-0.273745997865528,-0.417624521072797
"Oklahoma",241445,61.017631920982,153,1092,102.714285714286,2,102.714285714286,4246.14285714286,0.024190021195707,0.00751155366061566,0.390024217962806,0.0138832037112839,0.21247892074199,-0.333333333333333
"Oregon",161804,38.3627523480008,130,864,109,1.71428571428571,109,3213.14285714286,0.0339231726836208,0.00533271752126792,0.818862154705812,0.143757945588609,1.8364312267658,1
"Pennsylvania",554372,43.3035835290907,946,NA,501.857142857143,40.1428571428571,481.857142857143,8981.42857142857,0.0536503896930173,0.00491095563353476,-0.319966888493238,-0.0123476184491644,-0.292874396135266,-0.442460317460317
"Rhode Island",187803,177.279510950469,146,1842,76.7142857142857,9.57142857142857,76.7142857142857,3125.71428571429,0.0245429616087751,0.0206539602647256,-0.54801596811922,-0.143907974019876,-0.418201516793066,-0.446280991735537
"South Carolina",230057,44.682419726557,494,1898,575.142857142857,12.4285714285714,490.857142857143,3097.28571428571,0.158479774918131,NA,3.32414964285299,NA,1.86140724946695,0.611111111111111
"South Dakota",61744,69.7941240636223,87,514,59.7142857142857,1.28571428571429,59.7142857142857,1303.14285714286,0.0458232843674633,0.0103113176941624,-0.348094158860674,-0.329067372756693,-0.321428571428571,0.5
"Tennessee",535294,78.3834179653352,NA,2011,450,5.71428571428571,488.285714285714,8450.85714285714,0.0577794306579214,0.00866224817232655,0.177824552992198,-0.0165090026434355,0.158940397350993,-0.0697674418604652
"Texas",1206320,41.6031504612672,2008,NA,1729,22,1666.14285714286,23966.4285714286,0.0695198640956099,0.00578582178620474,0.231847916847051,0.0146851581920563,0.648460909833833,0.0198675496688741
"Utah",254668,79.435850376081,188,968,348.428571428571,2,348.428571428571,3880.14285714286,0.0897978719487501,0.00847203862308864,0.769627021889742,0.131708333333333,1.32951289398281,0
"Vermont",47209,75.6567824112284,12,NA,12,0,12,1339.28571428571,0.00896,0.0150243033130392,1.03504,0.403023046991919,2.5,NA
"Virginia",407397,47.7296108180416,1069,7964,684.428571428571,10.7142857142857,684.428571428571,7686.71428571429,0.0890404594197781,0.00630389317861046,-0.1581116693462,-0.188541525283144,-0.340446035242291,-0.684873949579832
"Washington",415342,54.5433796640347,226,3773,292.857142857143,8,213.571428571429,2265.71428571429,0.0942622950819672,0.0020827607164014,1.1700206312033,-0.532401674627042,0.244687310261081,-0.0967741935483871
"West Virginia",121120,67.5837417354715,38,NA,16.4285714285714,1,17.1428571428571,2153,0.00796231172450401,0.00840946641095848,-0.789901812994637,-0.0421380449980933,-0.66374269005848,0.75
"Wisconsin",387980,66.6353624618158,306,2976,290.571428571429,8.14285714285714,290.571428571429,10960.1428571429,0.0265116460942897,0.0131767916991416,-0.480152022035893,0.042886659598184,-0.34153447717708,-0.0952380952380953
"Wyoming",31618,54.6306839288892,7,92,12.5714285714286,0.142857142857143,13.4285714285714,661.285714285714,0.0203067617195939,0.00799814776098514,0.00833575435224694,0.208931835988509,0.173333333333333,-0.666666666666667
"Puerto Rico",5352,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",8380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virgin Islands",2252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern Mariana Islands",7581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
