Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Afghanistan,2024-11-10,235214,,7998,,Low income,Eastern Mediterranean Region,40099462,,5865.76448332399,199.454047538094,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Albania,2024-11-10,337196,1,3608,0,Upper middle income,European Region,2854710,,118119.178480476,1263.87619057628,0.350298278984555,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Algeria,2024-11-10,272173,,6881,,Upper middle income,African Region,44177969,,6160.8309788981,155.756368066626,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
American Samoa,2024-11-10,8359,,34,,High income,Western Pacific Region,45035,,185611.191295659,754.968357943822,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,208585704,421585,2432,13,108395.125747403,219.083850004499,1.26383036211189,0.00675567216589415
Andorra,2024-11-10,48015,,159,,High income,European Region,79034,,607523.34438343,2011.79239314725,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Angola,2024-11-10,107482,,1937,,Lower middle income,African Region,34503774,,3115.07952724244,56.1387864411586,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Anguilla,2024-11-10,3904,,12,,,Region of the Americas,15753,,247825.810956643,761.759664825748,,,18263911,105690,0,0,,,,,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Antigua & Barbuda,2024-11-10,9106,,146,,High income,Region of the Americas,93219,,97683.948551261,1566.20431457106,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Argentina,2024-11-10,10108731,921,130704,1,Upper middle income,Region of the Americas,45276780,,223265.236617975,2886.77772580117,20.3415525574036,0.0220863762838258,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Armenia,2024-11-10,453040,0,8779,0,Upper middle income,European Region,2790974,,162323.260625144,3145.49687671759,0,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Aruba,2024-11-10,44224,,292,,High income,Region of the Americas,106537,,415104.611543408,2740.83182368567,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Australia,2024-11-10,11861161,,25236,,High income,Western Pacific Region,25921089,,457587.295039958,973.570207640582,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,208585704,421585,2432,13,108395.125747403,219.083850004499,1.26383036211189,0.00675567216589415
Austria,2024-11-10,6082904,27,22534,0,High income,European Region,8922082,,681780.777177345,2525.64367823564,3.02619949020868,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Azerbaijan,2024-11-10,836487,3,10353,0,Upper middle income,European Region,10312992,,81110.0212237147,1003.87937855474,0.29089521256295,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Bahamas,2024-11-10,39127,,849,,High income,Region of the Americas,407906,,95921.6093903988,2081.36188239447,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Bahrain,2024-11-10,696614,,1536,,High income,Eastern Mediterranean Region,1463265,,476068.244644682,1049.70733257476,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Bangladesh,2024-11-10,2051486,10,29499,0,Lower middle income,South-East Asia Region,169356251,,12113.4353641307,174.183118874071,0.0590471266395712,0,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,61322712,808855,684,1,29819.3660188617,393.321536418455,0.332608354909376,0.000486269524721309
Barbados,2024-11-10,108836,1,593,0,High income,Region of the Americas,281200,,387041.251778094,2108.81934566145,3.55618776671408,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Belarus,2024-11-10,994038,0,7118,0,Upper middle income,European Region,9578167,,103781.65258551,743.148454187529,0,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Belgium,2024-11-10,4890470,575,34339,0,High income,European Region,11611419,,421177.635567195,2957.34741808904,49.5202179854159,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Belize,2024-11-10,71430,0,688,0,Upper middle income,Region of the Americas,400031,,178561.161509983,1719.86671032995,0,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Benin,2024-11-10,28036,,163,,Lower middle income,African Region,12996895,,2157.1306069642,12.5414570172337,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Bermuda,2024-11-10,18860,,165,,High income,Region of the Americas,64185,,293838.124172314,2570.6940874036,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Bhutan,2024-11-10,62697,,21,,Lower middle income,South-East Asia Region,777486,,80640.6803466558,27.0101326583373,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,61322712,808855,684,1,29819.3660188617,393.321536418455,0.332608354909376,0.000486269524721309
Bolivia,2024-11-10,1212156,0,22387,0,Lower middle income,Region of the Americas,12079472,,100348.425825235,1853.30948240122,0,0,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Caribbean Netherlands,2024-11-10,11922,,41,,,Region of the Americas,26706,,446416.535609975,1535.23552759679,,,18263911,105690,0,0,,,,,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Bosnia & Herzegovina,2024-11-10,403979,0,16403,0,Upper middle income,European Region,3270943,,123505.362215117,5014.76179805029,0,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Botswana,2024-11-10,330696,,2801,,Upper middle income,African Region,2588423,,127759.643613119,1082.12606672093,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Brazil,2024-11-10,37511921,,702116,,Upper middle income,Region of the Americas,214326223,,175022.544954753,3275.92205084489,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
British Virgin Islands,2024-11-10,7628,0,64,0,High income,Region of the Americas,31122,,245099.929310456,2056.42310905469,0,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Brunei,2024-11-10,349443,95,181,0,High income,Western Pacific Region,445373,,784607.508762318,406.40092686355,213.304353878659,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,208585704,421585,2432,13,108395.125747403,219.083850004499,1.26383036211189,0.00675567216589415
Bulgaria,2024-11-10,1338327,214,38759,1,High income,European Region,6885868,,194358.503532162,5628.77476013191,31.0781443966106,0.145224973815937,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Burkina Faso,2024-11-10,22155,,400,,Low income,African Region,22100683,,1002.45770685006,18.0989881624925,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Burundi,2024-11-10,54569,,15,,Low income,African Region,12551213,,4347.70726940894,1.19510361269465,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Cape Verde,2024-11-10,64474,,417,,Lower middle income,African Region,587925,,109663.647574095,709.274142109963,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Cambodia,2024-11-10,139325,,3056,,Lower middle income,Western Pacific Region,16589023,,8398.62600708914,184.21820260301,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,208585704,421585,2432,13,108395.125747403,219.083850004499,1.26383036211189,0.00675567216589415
Cameroon,2024-11-10,125279,,1974,,Lower middle income,African Region,27198628,,4606.07792422471,72.5771902906279,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Canada,2024-11-10,4819055,,55282,,High income,Region of the Americas,38155012,,126302.017674637,1448.87911449222,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Cayman Islands,2024-11-10,31472,,37,,High income,Region of the Americas,68136,,461899.729951861,543.031583891042,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Central African Republic,2024-11-10,15443,,113,,Low income,African Region,5457154,,2829.86333169267,20.7067640018955,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Chad,2024-11-10,7702,,194,,Low income,African Region,17179740,,448.318775487871,11.2923711301801,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Chile,2024-11-10,5404738,441,62794,3,High income,Region of the Americas,19493184,,277262.965352402,3221.33110732449,22.6232923261792,0.153899947797138,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
China,2024-11-10,99381189,38,122375,1,Upper middle income,Western Pacific Region,1425893465,,69697.4854288992,85.8233823240084,0.0266499573304377,0.000701314666590467,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,208585704,421585,2432,13,108395.125747403,219.083850004499,1.26383036211189,0.00675567216589415
Colombia,2024-11-10,6394466,52,142727,0,Upper middle income,Region of the Americas,51516562,,124124.470883752,2770.50708469249,1.00938412776846,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Comoros,2024-11-10,9109,,160,,Lower middle income,African Region,821625,,11086.5662558953,194.736041381409,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Congo - Brazzaville,2024-11-10,25234,,389,,Lower middle income,African Region,5835806,,4323.99569142634,66.6574591410338,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Cook Islands,2024-11-10,7375,,2,,,Western Pacific Region,17003,,433746.985826031,117.626301240957,,,18263911,105690,0,0,,,,,208585704,421585,2432,13,108395.125747403,219.083850004499,1.26383036211189,0.00675567216589415
Costa Rica,2024-11-10,1235761,18,9374,0,Upper middle income,Region of the Americas,5153957,,239769.365557377,1818.79670319329,3.4924621994324,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Côte d’Ivoire,2024-11-10,88454,,835,,Lower middle income,African Region,27478249,,3219.05518797795,30.3876713541682,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Croatia,2024-11-10,1350101,666,18777,0,High income,European Region,4060135,,332526.135214716,4624.72306955311,164.033954535995,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Cuba,2024-11-10,1113662,,8530,,Upper middle income,Region of the Americas,11256372,,98936.1403478847,757.793008262342,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Cura�ao,2024-11-10,45883,,305,,,Region of the Americas,,,,,,,18263911,105690,0,0,,,,,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Cyprus,2024-11-10,708791,98,1497,3,High income,European Region,1244188,,569681.591527969,1203.19437255463,78.7662314698422,2.41121116744415,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Czechia,2024-11-10,4816305,1932,43718,6,High income,European Region,10510751,,458226.533955566,4159.36025884354,183.811794228595,0.570844081455264,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
North Korea,2024-11-10,0,,0,,Low income,South-East Asia Region,25971909,,0,0,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,61322712,808855,684,1,29819.3660188617,393.321536418455,0.332608354909376,0.000486269524721309
Congo - Kinshasa,2024-11-10,100980,,1474,,Low income,African Region,95894118,,1053.03643337123,15.3711200513883,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Denmark,2024-11-10,3443534,274,10005,8,High income,European Region,5854240,,588211.962611714,1709.0177375714,46.8036841673727,1.36653092459482,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Djibouti,2024-11-10,15690,,189,,Lower middle income,Eastern Mediterranean Region,1105557,,14191.9412567602,170.954550511643,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Dominica,2024-11-10,16047,,74,,Upper middle income,Region of the Americas,72412,,221606.915980777,1021.93006683975,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Dominican Republic,2024-11-10,661103,,4384,,Upper middle income,Region of the Americas,11117873,,59463.0825518514,394.320028660158,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Ecuador,2024-11-10,1078827,22,36055,0,Upper middle income,Region of the Americas,17797737,,60615.9648274385,2025.81934995444,1.23611220909715,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Egypt,2024-11-10,516023,,24830,,Lower middle income,Eastern Mediterranean Region,109262178,,4722.79620858372,227.251556343678,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
El Salvador,2024-11-10,201962,1,4230,0,Upper middle income,Region of the Americas,6314167,,31985.5334836725,669.922097404139,0.158374018298851,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Equatorial Guinea,2024-11-10,17130,,183,,Upper middle income,African Region,1634466,,10480.4872049954,111.963173293296,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Eritrea,2024-11-10,10189,,103,,Low income,African Region,3620312,,2814.39831705113,28.4505865792783,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Estonia,2024-11-10,612746,153,2998,0,High income,European Region,1328701,,461161.691004974,2256.33908606978,115.15006009629,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Eswatini,2024-11-10,75356,,1427,,Lower middle income,African Region,1192271,,63203.7514960944,1196.87554255702,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Ethiopia,2024-11-10,501244,,7574,,Low income,African Region,120283026,,4167.20477251711,62.968153129104,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Falkland Islands,2024-11-10,1923,,0,,,,3764,,510892.667375133,0,,,18263911,105690,0,0,,,,,1310931,4286,0,0,,,,
Faroe Islands,2024-11-10,34658,,28,,High income,,52889,,655296.942653482,529.410652498629,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,1310931,4286,0,0,,,,
Fiji,2024-11-10,69047,,885,,Upper middle income,Western Pacific Region,924610,,74676.890797201,957.160316241442,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,208585704,421585,2432,13,108395.125747403,219.083850004499,1.26383036211189,0.00675567216589415
Finland,2024-11-10,1499712,0,11466,0,High income,European Region,5535992,,270902.125581106,2071.17351325652,0,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
France,2024-11-10,39027317,996,168091,0,High income,European Region,64531444,,604779.84964973,2604.79216922529,15.4343361664121,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
French Guiana,2024-11-10,98041,,413,,,,297449,,329606.083732001,1388.47331811504,,,18263911,105690,0,0,,,,,1310931,4286,0,0,,,,
French Polynesia,2024-11-10,79451,,650,,High income,Western Pacific Region,304032,,261324.465845701,2137.93284917377,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,208585704,421585,2432,13,108395.125747403,219.083850004499,1.26383036211189,0.00675567216589415
Gabon,2024-11-10,49056,,307,,Upper middle income,African Region,2341179,,20953.5452009436,131.130511592663,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Gambia,2024-11-10,12627,,372,,Low income,African Region,2639916,,4783.1067352143,140.913574522826,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Georgia,2024-11-10,1864383,0,17151,0,Upper middle income,European Region,3757980,,496113.071384095,4563.88804623761,0,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Germany,2024-11-10,38437756,0,174979,0,High income,European Region,83408554,,460837.09831488,2097.85437594326,0,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Ghana,2024-11-10,172227,,1462,,Lower middle income,African Region,32833031,,5245.5406873645,44.5283288040023,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Gibraltar,2024-11-10,20550,,113,,High income,,32669,,629036.7014601,3458.93660656892,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,1310931,4286,0,0,,,,
Greece,2024-11-10,5733676,2812,39679,22,High income,European Region,10445365,,548920.597796248,3798.71837891735,269.210314814274,2.10619734207469,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Greenland,2024-11-10,11971,,21,,High income,European Region,56243,,212844.265064097,373.379798374909,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Grenada,2024-11-10,19693,,238,,Upper middle income,Region of the Americas,124610,,158037.075676109,1909.95907230559,,,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Guadeloupe,2024-11-10,203235,,1021,,,,396051,,513153.609004901,2577.95081946517,,,18263911,105690,0,0,,,,,1310931,4286,0,0,,,,
Guam,2024-11-10,52287,,419,,High income,Western Pacific Region,170534,,306607.480033307,2456.98804930395,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,208585704,421585,2432,13,108395.125747403,219.083850004499,1.26383036211189,0.00675567216589415
Guatemala,2024-11-10,1250394,1,20203,0,Upper middle income,Region of the Americas,17608483,,71010.8871956772,1147.34472015562,0.0567908092934525,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Guernsey,2024-11-10,35326,,67,,,,63065,,560152.22389598,1062.39594069611,,,18263911,105690,0,0,,,,,1310931,4286,0,0,,,,
Guinea,2024-11-10,38582,,468,,Lower middle income,African Region,13531906,,2851.18740848481,34.5849283907234,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Guinea-Bissau,2024-11-10,9614,,177,,Low income,African Region,2060721,,4665.35741616648,85.8922678033562,,,1944457,43529,0,0,2707.19564093799,60.6038184718868,0,0,9045325,174423,0,0,7779.86738530081,150.020901288381,0,0
Guyana,2024-11-10,74491,0,1302,0,High income,Region of the Americas,804567,,92585.2042154351,1618.26174824471,0,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Haiti,2024-11-10,34597,0,860,0,Lower middle income,Region of the Americas,11447569,,3022.21371192434,75.1251204513378,0,0,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Vatican City,2024-11-10,26,,0,,,,511,,50880.626223092,0,,,18263911,105690,0,0,,,,,1310931,4286,0,0,,,,
Honduras,2024-11-10,472910,0,11114,0,Lower middle income,Region of the Americas,10278345,,46010.3255923011,1081.30248595469,0,0,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,192755882,3037612,1594,492,187824.808550558,2959.90392838377,1.55322235421895,0.479413675204342
Hungary,2024-11-10,2236646,231,49100,3,High income,European Region,9709786,,230349.669910336,5056.75408294271,23.7904316325818,0.308966644578985,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
Iceland,2024-11-10,210696,8,186,0,High income,European Region,370335,,568933.533152416,502.247964680627,21.6020629970162,0,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,280417024,2277035,37108,167,301261.655346477,2446.29703145935,39.866400930769,0.179413844870066
India,2024-11-10,45044346,65,533655,1,Lower middle income,South-East Asia Region,1407563842,,32001.6362000296,379.13377999376,0.0461790776805135,0.000710447348930977,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,61322712,808855,684,1,29819.3660188617,393.321536418455,0.332608354909376,0.000486269524721309
Indonesia,2024-11-10,6829789,30,162059,0,Upper middle income,South-East Asia Region,273753191,,24948.7100955839,591.989446435348,0.109587763672863,0,222911611,2541484,2911,5,88461.7753272251,1008.57997300884,1.15522124138052,0.00198423435482742,61322712,808855,684,1,29819.3660188617,393.321536418455,0.332608354909376,0.000486269524721309
International commercial vessel,2024-11-10,29,,0,,,,,,,,,,18263911,105690,0,0,,,,,1310931,4286,0,0,,,,
American Samoa,2024-11-10,4,,0,,High income,,45035,,88.8198068169202,0,,,455518657,3457077,38822,667,365712.312263062,2775.5078829657,31.168170981582,0.535499717807304,1310931,4286,0,0,,,,
International conveyance (Diamond Princess),2024-11-10,712,,13,,,,,,,,,,18263911,105690,0,0,,,,,1310931,4286,0,0,,,,
Kiribati,2024-11-10,2,,0,,Lower middle income,,128874,,15.5190340953179,0,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,1310931,4286,0,0,,,,
Solomon Islands,2024-11-10,5,,0,,Lower middle income,,707851,,7.0636334482822,0,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,1310931,4286,0,0,,,,
Vanuatu,2024-11-10,12,,0,,Lower middle income,,319137,,37.6014062925953,0,,,78216853,927991,85,1,23026.923948979,273.199155459974,0.0250238722294697,0.000294398496817291,1310931,4286,0,0,,,,
